name,iata_code,iso_country,iso_region,municipality,type,scheduled_service,latitude_deg,longitude_deg
Yamoussoukro International Airport,ASK,CI,CI-YM,Yamoussoukro,large_airport,no,6.90317,-5.36558
Dalnerechensk Airport,DLR,RU,RU-PRI,Dalnerechensk,small_airport,yes,45.877949,133.735822
Diomede Heliport,DIO,US,US-AK,Diomede,heliport,yes,65.758367,-168.953676
Umaru Musa Yar'adua Airport,DKA,NG,NG-KT,Katsina,medium_airport,yes,13.0078,7.66045
Nnamdi Azikiwe International Airport,ABV,NG,NG-FC,Abuja,large_airport,yes,9.00679,7.26317
Akwa Ibom International Airport,QUO,NG,NG-AK,Uyo,medium_airport,yes,4.8725,8.093
Akure Airport,AKR,NG,NG-ON,Akure,medium_airport,yes,7.246739864349365,5.3010101318359375
Asaba International Airport,ABB,NG,NG-DE,Asaba,large_airport,yes,6.204167,6.665278
Sir Abubakar Tafawa Balewa Bauchi State International Airport,BCU,NG,NG-BA,Bauchi,large_airport,yes,10.482833,9.744
Benin Airport,BNI,NG,NG-ED,Benin,medium_airport,yes,6.316979885101318,5.5995001792907715
Margaret Ekpo International Airport,CBQ,NG,NG-CR,Calabar,medium_airport,yes,4.976019859313965,8.347200393676758
Akanu Ibiam International Airport,ENU,NG,NG-EN,Enegu,large_airport,yes,6.473718,7.560463
Gombe Lawanti International Airport,GMO,NG,NG-GO,Gombe,medium_airport,yes,10.298889,10.9
Ibadan Airport,IBA,NG,NG-OY,Ibadan,medium_airport,yes,7.362460136413574,3.97832989692688
General Tunde Idiagbon International Airport,ILR,NG,NG-KW,Ilorin/Ogbomosho,large_airport,yes,8.44021,4.49392
Sam Mbakwe International Cargo Airport,QOW,NG,NG-IM,Owerri,medium_airport,yes,5.42706,7.20603
Yakubu Gowon Airport,JOS,NG,NG-PL,Jos,medium_airport,yes,9.639829635620115,8.869050025939941
Kaduna International Airport,KAD,NG,NG-KD,Kaduna,large_airport,yes,10.696,7.32011
Mallam Aminu Kano International Airport,KAN,NG,NG-KN,Kano,large_airport,yes,12.045613,8.523566
Maiduguri International Airport,MIU,NG,NG-BO,Maiduguri,large_airport,yes,11.854163,13.080702
Makurdi Airport,MDI,NG,NG-BE,Makurdi,medium_airport,yes,7.70388,8.61394
Murtala Muhammed International Airport,LOS,NG,NG-LA,Lagos,large_airport,yes,6.57737,3.32116
Minna Airport,MXJ,NG,NG-NI,Minna,medium_airport,no,9.652170181274414,6.462259769439697
Port Harcourt International Airport,PHC,NG,NG-RI,Port Harcourt,large_airport,yes,5.01549,6.94959
Sadiq Abubakar III International Airport,SKO,NG,NG-SO,Sokoto,large_airport,yes,12.915729,5.207547
Warri Airport,QRW,NG,NG-DE,Okpe,medium_airport,yes,5.59821,5.8187
Yola Airport,YOL,NG,NG-AD,Yola,medium_airport,yes,9.257550239562988,12.430399894714355
Zaria Airport,ZAR,NG,NG-KD,Zaria,medium_airport,no,11.1302,7.68581
Deputatskiy Airport,DPT,RU,RU-SA,Deputatskiy,small_airport,yes,69.392503,139.890012
Maradi Airport,MFQ,NE,NE-4,Maradi,medium_airport,no,13.5025,7.12675
Diori Hamani International Airport,NIM,NE,NE-8,Niamey,large_airport,yes,13.4815,2.18361
Tahoua Airport,THZ,NE,NE-5,Tahoua,medium_airport,no,14.8757,5.26536
Mano Dayak International Airport,AJY,NE,NE-1,Agadez,medium_airport,no,16.966,8.00011
Arlit Airport,RLT,NE,NE-1,Arlit,small_airport,no,18.7903995514,7.36595010757
Zinder Airport,ZND,NE,NE-7,Zinder,medium_airport,yes,13.779000282287598,8.983759880065918
Dilasag Airport,DSG,PH,PH-AUR,Dilasag,small_airport,no,16.445833333299998,122.206805556
Tabarka-Aïn Draham International Airport,TBJ,TN,TN-32,Tabarka,medium_airport,yes,36.98,8.87694
Monastir Habib Bourguiba International Airport,MIR,TN,TN-52,Monastir,medium_airport,yes,35.75809860229492,10.75469970703125
Enfidha - Hammamet International Airport,NBE,TN,TN-51,Enfidha,medium_airport,yes,36.075833,10.438611
Tunis Carthage International Airport,TUN,TN,TN-11,Tunis,large_airport,yes,36.851002,10.2272
Gafsa Ksar International Airport,GAF,TN,TN-71,Gafsa,medium_airport,yes,34.422000885009766,8.822500228881836
Gabès Matmata International Airport,GAE,TN,TN-81,Gabès,medium_airport,yes,33.733691,9.91941
Djerba Zarzis International Airport,DJE,TN,TN-82,Mellita,large_airport,yes,33.873719,10.7773
El Borma Airport,EBM,TN,TN-83,El Borma,medium_airport,no,31.7043,9.25462
Sfax Thyna International Airport,SFA,TN,TN-61,Sfax,large_airport,yes,34.717999,10.691
Tozeur Nefta International Airport,TOE,TN,TN-72,Tozeur,medium_airport,yes,33.939701080322266,8.110560417175293
Andavadoaka Airport,DVD,MG,MG-U,Andavadoaka,small_airport,no,-22.06608,43.259573
Diyawanna Oya Seaplane Base,DWO,LK,LK-1,Sri Jayawardenepura Kotte,seaplane_base,yes,6.906585,79.909
Niamtougou International Airport,LRL,TG,TG-K,Niamtougou,large_airport,no,9.766675,1.090944
Lomé–Tokoin International Airport,LFW,TG,TG-M,Lomé,large_airport,yes,6.16561,1.25451
Elenak Airport,EAL,MH,MH-KWA,Mejato Island,small_airport,no,9.319305555560002,166.847777778
Antwerp International Airport (Deurne),ANR,BE,BE-VAN,Antwerp,medium_airport,yes,51.190667,4.463153
Brussels Airport,BRU,BE,BE-VBR,Zaventem,large_airport,yes,50.901402,4.48444
Brussels South Charleroi Airport,CRL,BE,BE-WHT,Charleroi,large_airport,yes,50.461963,4.459562
Ghent/Industry Zone Heliport,GNE,BE,BE-VOV,Gent,heliport,no,51.020551,3.730341
Flanders International Airport Kortrijk-Wevelgem,KJK,BE,BE-VWV,Wevelgem,medium_airport,no,50.818878,3.209551
Liège Airport,LGG,BE,BE-WLG,Grâce-Hollogne,medium_airport,yes,50.638574,5.443897
Ebon Airport,EBO,MH,MH-EBO,Ebon Atoll,small_airport,no,4.5982,168.752
Ostend-Bruges International Airport,OST,BE,BE-VWV,Oostende,large_airport,yes,51.1998,2.874673
Oostmalle Airfield,OBL,BE,BE-VAN,Zoersel,small_airport,no,51.269092,4.762428
Méndez Airport,MZD,EC,EC-S,Santiago de Méndez,small_airport,no,-2.733330011367798,-78.31670379638672
Edna Bay Seaplane Base,EDA,US,US-AK,Edna Bay,seaplane_base,yes,55.949653,-133.661012
Leipzig–Altenburg Airport,AOC,DE,DE-TH,Nobitz,medium_airport,no,50.981945,12.506389
Heringsdorf Airport,HDF,DE,DE-MV,Zirchow,medium_airport,yes,53.8787,14.1523
Riesa-Göhlis Airport,IES,DE,DE-SN,Riesa,small_airport,no,51.29361,13.356111
Müritz Airpark,REB,DE,DE-MV,Lärz,small_airport,no,53.306389,12.752222
Cochstedt Airport,CSO,DE,DE-ST,Hecklingen,small_airport,no,51.8564,11.4203
Stralsund-Barth Airport,BBH,DE,DE-MV,Barth,small_airport,no,54.338253,12.710515
Neubrandenburg Trollenhagen Airport,FNB,DE,DE-MV,Trollenhagen,medium_airport,no,53.6022,13.306
Rügen Airport,GTI,DE,DE-MV,Dreschvitz,small_airport,no,54.38347,13.325542
Köthen Airport,KOQ,DE,DE-ST,Köthen (Anhalt),small_airport,no,51.723745,11.948826
Peenemünde Airport,PEF,DE,DE-MV,Peenemünde,small_airport,no,54.15778,13.774444
Berlin Brandenburg Airport,BER,DE,DE-BR,Berlin,large_airport,yes,52.361738,13.502341
Dresden Airport,DRS,DE,DE-SN,Dresden,large_airport,yes,51.134123,13.767831
Erfurt-Weimar Airport,ERF,DE,DE-TH,Erfurt,large_airport,yes,50.978281,10.960713
Frankfurt Main Airport,FRA,DE,DE-HE,Frankfurt am Main,large_airport,yes,50.026706,8.55835
Münster Osnabrück Airport,FMO,DE,DE-NW,Greven,large_airport,yes,52.133816,7.688482
Hamburg Helmut Schmidt Airport,HAM,DE,DE-HH,Hamburg,large_airport,yes,53.630402,9.98823
Cologne Bonn Airport,CGN,DE,DE-NW,Köln (Cologne),large_airport,yes,50.865898,7.14274
Düsseldorf Airport,DUS,DE,DE-NW,Düsseldorf,large_airport,yes,51.289501,6.76678
Munich Airport,MUC,DE,DE-BY,Munich,large_airport,yes,48.353802,11.7861
Nuremberg Airport,NUE,DE,DE-BY,Nuremberg,large_airport,yes,49.498699,11.078056
Leipzig/Halle Airport,LEJ,DE,DE-SN,Schkeuditz,large_airport,yes,51.420657,12.232705
Saarbrücken Airport,SCN,DE,DE-SL,Saarbrücken,large_airport,yes,49.217562,7.111667
Stuttgart Airport,STR,DE,DE-BW,Stuttgart,large_airport,yes,48.689899,9.22196
Hannover Airport,HAJ,DE,DE-NI,Hannover,large_airport,yes,52.461102,9.68508
Bremen Airport,BRE,DE,DE-HB,Bremen,large_airport,yes,53.046786,8.78932
Frankfurt-Hahn Airport,HHN,DE,DE-RP,Frankfurt am Main (Lautzenhausen),large_airport,yes,49.946353,7.261734
Mannheim-City Airport,MHG,DE,DE-BW,Mannheim,medium_airport,yes,49.473057,8.514167
Eisenach-Kindel Airport,EIB,DE,DE-TH,Hörselberg-Hainich,medium_airport,no,50.991604,10.47973
Ludwigshafen Accident Hospital Heliport,ZOE,DE,DE-RP,Ludwigshafen am Rhein,heliport,no,49.486509,8.389243
Siegerland Airport,SGE,DE,DE-NW,Burbach,medium_airport,no,50.707699,8.08297
Itzehoe Hungriger Wolf Airfield,IZE,DE,DE-SH,Hohenlockstedt,small_airport,no,53.992009,9.576409
Hamburg-Finkenwerder Airport,XFW,DE,DE-HH,Hamburg,medium_airport,no,53.5352783203125,9.835556030273438
Kiel-Holtenau Airport,KEL,DE,DE-SH,Kiel,medium_airport,no,54.37957,10.145266
Lübeck Blankensee Airport,LBC,DE,DE-SH,Lübeck,medium_airport,yes,53.805401,10.7192
Neumünster Airport,EUM,DE,DE-SH,Neumünster,small_airport,no,54.079445,9.941389
Memmingen Allgau Airport,FMM,DE,DE-BY,Memmingen,large_airport,yes,47.988092,10.238248
Aachen-Merzbrück Airport,AAH,DE,DE-NW,Aachen,small_airport,no,50.823055,6.186389
Essen-Mülheim Airport,ESS,DE,DE-NW,Essen,small_airport,no,51.402302,6.93733
Bielefeld Airport,BFE,DE,DE-NW,Bielefeld,medium_airport,no,51.964722,8.544444
Mönchengladbach Airport,MGL,DE,DE-NW,Mönchengladbach,medium_airport,no,51.230278,6.504444
Paderborn Lippstadt Airport,PAD,DE,DE-NW,Büren,large_airport,yes,51.612527,8.617459
Weeze (Niederrhein) Airport,NRN,DE,DE-NW,Weeze,large_airport,yes,51.601362,6.141228
Dortmund Airport,DTM,DE,DE-NW,Dortmund,large_airport,yes,51.518299,7.61224
Augsburg Airport,AGB,DE,DE-BY,Augsburg,medium_airport,no,48.425278,10.931667
Oberpfaffenhofen Airport,OBF,DE,DE-BY,Weßling,medium_airport,no,48.081402,11.2831
Straubing Airport,RBM,DE,DE-BY,Atting,small_airport,no,48.900833,12.516667
Bodensee Airport Friedrichshafen,FDH,DE,DE-BW,Friedrichshafen,large_airport,yes,47.671299,9.51149
Bayreuth Airport,BYU,DE,DE-BY,Bindlach,medium_airport,no,49.985001,11.64
Burg Feuerstein Airport,URD,DE,DE-BY,Ebermannstadt,small_airport,no,49.794167,11.133611
Giebelstadt Airport,GHF,DE,DE-BY,Giebelstadt,small_airport,no,49.6480560303,9.966388702390002
Hof-Plauen Airport,HOQ,DE,DE-BY,Hof,medium_airport,no,50.288544,11.852876
Bitburg Airport,BBJ,DE,DE-RP,Bitburg,small_airport,no,49.945278,6.565
Zweibrücken Airport,ZQW,DE,DE-RP,Zweibrücken,small_airport,no,49.2094,7.40056
Karlsruhe Baden-Baden Airport,FKB,DE,DE-BW,Rheinmünster,large_airport,yes,48.7794,8.0805
Lahr Airport,LHA,DE,DE-BW,Lahr/Schwarzwald,medium_airport,no,48.369301,7.82772
Braunschweig-Wolfsburg Airport,BWE,DE,DE-NI,Braunschweig,medium_airport,no,52.319199,10.5561
Kassel Airport,KSF,DE,DE-HE,Calden,large_airport,yes,51.418395,9.391638
Emden Airport,EME,DE,DE-NI,Emden,small_airport,yes,53.391109,7.2275
Wangerooge Airport,AGE,DE,DE-NI,Wangerooge,small_airport,yes,53.782544,7.919584
JadeWeser Airport,WVN,DE,DE-NI,Wilhelmshaven,small_airport,no,53.50222,8.052222
Juist Airport,JUI,DE,DE-NI,Juist,small_airport,yes,53.681421,7.056398
Langeoog Airport,LGO,DE,DE-NI,Langeoog,small_airport,no,53.742379,7.496345
Borkum Airport,BMK,DE,DE-NI,Borkum,small_airport,yes,53.59639,6.709167
Norden-Norddeich Airport,NOD,DE,DE-NI,Norddeich,small_airport,yes,53.633057,7.190278
Varrelbusch Airfield,VAC,DE,DE-NI,Cloppenburg,small_airport,no,52.908333,8.040556
Norderney Airport,NRD,DE,DE-NI,Norderney,small_airport,yes,53.706944,7.23
Baltrum Airport,BMR,DE,DE-NI,Baltrum,small_airport,yes,53.72485,7.373257
Heide-Büsum Airport,HEI,DE,DE-SH,Oesterdeichstrich,small_airport,yes,54.153332,8.901667
Flensburg-Schäferhaus Airport,FLF,DE,DE-SH,Flensburg,small_airport,no,54.773335,9.378889
Helgoland-Düne Airport,HGL,DE,DE-SH,Helgoland,small_airport,yes,54.18528,7.915833
Husum-Schwesing Airport,QHU,DE,DE-SH,Husum,small_airport,no,54.5099983215,9.13833332062
Sankt Peter-Ording Airport,PSH,DE,DE-SH,Sankt Peter-Ording,small_airport,no,54.308887,8.686944
Westerland Sylt Airport,GWT,DE,DE-SH,Sylt,medium_airport,yes,54.9132,8.34047
Wyk auf Föhr Airport,OHR,DE,DE-SH,Wyk auf Föhr,small_airport,no,54.684444,8.528333
Tallinn Linnahall Heliport,CHE,EE,EE-37,Tallinn,heliport,yes,59.448015,24.753313
Kärdla Airport,KDL,EE,EE-39,Kärdla,medium_airport,yes,58.99079895019531,22.830699920654297
Kuressaare Airport,URE,EE,EE-74,Kuressaare,medium_airport,yes,58.22990036010742,22.50950050354004
Pärnu Airport,EPU,EE,EE-67,Pärnu,medium_airport,yes,58.41899871826172,24.47279930114746
Berenice International Airport / Banas Cape Air Base,EES,EG,EG-BA,Berenice Troglodytica,large_airport,no,23.980437,35.460277
Lennart Meri Tallinn Airport,TLL,EE,EE-37,Tallinn,large_airport,yes,59.413246,24.83264
Tartu Airport,TAY,EE,EE-7B,Tartu,medium_airport,yes,58.307438,26.686473
Enontekio Airport,ENF,FI,FI-10,Enontekio,medium_airport,yes,68.362602233887,23.424299240112
Halli Airport,KEV,FI,FI-08,Jämsä,medium_airport,no,61.856039,24.786686
Hernesaari Heliport,HEN,FI,FI-18,Helsinki,heliport,no,60.147778,24.924444
Helsinki Vantaa Airport,HEL,FI,FI-18,Helsinki (Vantaa),large_airport,yes,60.318363,24.963341
Hyvinkää Airfield,HYV,FI,FI-18,Hyvinkää,small_airport,no,60.6544,24.8811
Kitee Airport,KTQ,FI,FI-13,Kitee,medium_airport,no,62.1661,30.073601
Ivalo Airport,IVL,FI,FI-10,Ivalo,large_airport,yes,68.6073,27.4053
Joensuu Airport,JOE,FI,FI-13,Joensuu,medium_airport,yes,62.658815,29.619398
Jyväskylä Airport,JYV,FI,FI-08,Jyväskylän Maalaiskunta,medium_airport,yes,62.399502,25.678301
Kauhava Airfield,KAU,FI,FI-03,Kauhava,medium_airport,no,63.127102,23.051399
Kemi-Tornio Airport,KEM,FI,FI-10,Kemi / Tornio,medium_airport,yes,65.778701782227,24.582099914551
Kajaani Airport,KAJ,FI,FI-05,Kajaani,medium_airport,yes,64.2855,27.6924
Kauhajoki Airfield,KHJ,FI,FI-03,Kauhajoki,medium_airport,no,62.463212,22.390817
Kokkola-Pietarsaari Airport,KOK,FI,FI-07,Kokkola / Kruunupyy,medium_airport,yes,63.721199,23.143101
Kuusamo Airport,KAO,FI,FI-14,Kuusamo,medium_airport,yes,65.987602,29.239401
Kittilä International Airport,KTT,FI,FI-10,Kittilä,large_airport,yes,67.700996,24.8468
Kuopio Airport,KUO,FI,FI-15,Kuopio / Siilinjärvi,large_airport,yes,63.007099,27.7978
Lappeenranta Airport,LPP,FI,FI-02,Lappeenranta,large_airport,yes,61.044601,28.144743
Mariehamn Airport,MHQ,FI,FI-01,Mariehamn,large_airport,yes,60.1222,19.898199
Mikkeli Airport,MIK,FI,FI-04,Mikkeli,medium_airport,no,61.6866,27.201799
Oulu Airport,OUL,FI,FI-14,Oulu / Oulunsalo,large_airport,yes,64.930099,25.354601
Pori Airport,POR,FI,FI-17,Pori,medium_airport,yes,61.4617,21.799999
Rovaniemi Airport,RVN,FI,FI-10,Rovaniemi,large_airport,yes,66.563327,25.829751
Savonlinna Airport,SVL,FI,FI-04,Savonlinna,medium_airport,yes,61.9431,28.945101
Seinäjoki Airport,SJY,FI,FI-03,Seinäjoki / Ilmajoki,medium_airport,no,62.692101,22.8323
Sodankyla Airport,SOT,FI,FI-10,Sodankyla,medium_airport,no,67.3949966431,26.6191005707
Tampere-Pirkkala Airport,TMP,FI,FI-11,Tampere / Pirkkala,large_airport,yes,61.414101,23.604401
Turku Airport,TKU,FI,FI-19,Turku,large_airport,yes,60.514099,22.2628
Utti Air Base,UTI,FI,FI-09,Utti / Valkeala,medium_airport,no,60.8964,26.9384
Vaasa Airport,VAA,FI,FI-12,Vaasa,large_airport,yes,63.05023,21.762543
Varkaus Airport,VRK,FI,FI-04,Varkaus / Joroinen,medium_airport,no,62.171101,27.868601
Ylivieska Airfield,YLI,FI,FI-14,Ylivieska,medium_airport,no,64.054722,24.725278
Abu Rudeis Airport,AUE,EG,EG-JS,Ras Abu Rudeis,small_airport,no,28.899694,33.202057
Belfast International Airport,BFS,GB,GB-NIR,Belfast,large_airport,yes,54.6575012207,-6.2158298492399995
Enniskillen/St Angelo Airport,ENK,GB,GB-NIR,"Enniskillen, Fermanagh and Omagh",medium_airport,no,54.398274,-7.651179
George Best Belfast City Airport,BHD,GB,GB-NIR,Belfast,medium_airport,yes,54.618099,-5.8725
City of Derry Airport,LDY,GB,GB-NIR,"Derry, Derry and Strabane",medium_airport,yes,55.042801,-7.16111
Birmingham Airport,BHX,GB,GB-ENG,"Birmingham, West Midlands",large_airport,yes,52.453899,-1.74803
Coventry Airport,CVT,GB,GB-ENG,"Coventry, West Midlands",medium_airport,no,52.369701,-1.47972
Gloucestershire Airport,GLO,GB,GB-ENG,"Staverton, Gloucestershire",medium_airport,no,51.894199,-2.16722
Sywell Aerodrome,ORM,GB,GB-ENG,"Northampton, Northamptonshire",small_airport,no,52.305302,-0.793056
Nottingham City Airport,NQT,GB,GB-ENG,"Nottingham, Nottinghamshire",medium_airport,no,52.919998,-1.07917
Cotswold Airport,GBA,GB,GB-ENG,"Cirencester, Gloucestershire",small_airport,no,51.668528,-2.056599
Manchester Airport,MAN,GB,GB-ENG,"Manchester, Greater Manchester",large_airport,yes,53.349375,-2.279521
Upavon Aerodrome,UPV,GB,GB-ENG,"Pewsey, Wiltshire",small_airport,no,51.28657,-1.782239
RNAS Yeovilton,YEO,GB,GB-ENG,"Yeovil, Somerset",medium_airport,no,51.009399,-2.63882
Campbeltown Airport,CAL,GB,GB-SCT,Campbeltown,medium_airport,yes,55.437199,-5.68639
Eday Airport,EOI,GB,GB-SCT,Eday,medium_airport,yes,59.19060134887695,-2.7722198963165283
Fair Isle Airport,FIE,GB,GB-SCT,Fair Isle,small_airport,yes,59.534721,-1.628509
Whalsay Airstrip,WHS,GB,GB-SCT,"Whalsay, Shetlands",small_airport,no,60.376835,-0.927229
Broadford Airstrip,SKL,GB,GB-SCT,"Ashaig, Highland",small_airport,no,57.253131,-5.827755
Coll Airport,COL,GB,GB-SCT,Coll Island,small_airport,yes,56.601898,-6.61778
North Ronaldsay Airport,NRL,GB,GB-SCT,North Ronaldsay,small_airport,yes,59.3675003052,-2.43443989754
Oban Airport,OBN,GB,GB-SCT,North Connel,small_airport,yes,56.463501,-5.39967
Papa Westray Airport,PPW,GB,GB-SCT,"Papa Westray, Orkney Islands",small_airport,yes,59.351012,-2.900353
Stronsay Airport,SOY,GB,GB-SCT,Stronsay,small_airport,yes,59.1553,-2.64139
Sanday Airport,NDY,GB,GB-SCT,Sanday,small_airport,yes,59.250301,-2.57667
Lerwick / Tingwall Airport,LWK,GB,GB-SCT,"Lerwick, Shetland Islands",small_airport,yes,60.1922,-1.24361
Westray Airport,WRY,GB,GB-SCT,"Westray, Orkney Islands",small_airport,yes,59.350475,-2.950062
Colonsay Airstrip,CSA,GB,GB-SCT,Colonsay,small_airport,yes,56.057499,-6.24306
Haverfordwest Airport,HAW,GB,GB-WLS,Haverfordwest,medium_airport,no,51.833099365234375,-4.9611101150512695
Cardiff International Airport,CWL,GB,GB-WLS,Cardiff,large_airport,yes,51.396702,-3.34333
Swansea Airport,SWS,GB,GB-WLS,Swansea,medium_airport,no,51.601366,-4.071006
Bristol Airport,BRS,GB,GB-ENG,Bristol,large_airport,yes,51.382326,-2.716453
Liverpool John Lennon Airport,LPL,GB,GB-ENG,Liverpool,large_airport,yes,53.334863,-2.849637
London Luton Airport,LTN,GB,GB-ENG,"Luton, Bedfordshire",large_airport,yes,51.874699,-0.368333
Land's End Airport,LEQ,GB,GB-ENG,"Land's End, Cornwall",small_airport,yes,50.102798,-5.67056
St. Mary's Airport,ISC,GB,GB-ENG,"St. Mary's, Isles of Scilly",small_airport,yes,49.913375,-6.291894
Bournemouth Airport,BOH,GB,GB-ENG,Bournemouth,medium_airport,yes,50.780483,-1.839576
Southampton Airport,SOU,GB,GB-ENG,Southampton,medium_airport,yes,50.950298,-1.3568
Bembridge Airport,BBP,GB,GB-ENG,"Bembridge, Isle of Wight",small_airport,no,50.678101,-1.10944
Cornwall Airport Newquay,NQY,GB,GB-ENG,Newquay,medium_airport,yes,50.440601,-4.99541
Goodwood Aerodrome,QUG,GB,GB-ENG,"Chichester, West Sussex",small_airport,no,50.859832,-0.760073
Alderney Airport,ACI,GG,GG-A,Saint Anne,medium_airport,yes,49.706104,-2.21472
Guernsey Airport,GCI,GG,GG-G,Saint Peter Port,medium_airport,yes,49.435001,-2.60197
Jersey Airport,JER,JE,JE-U-A,St. Peter,medium_airport,yes,49.207901,-2.19551
Brighton City Airport,ESH,GB,GB-ENG,"Brighton, East Sussex",medium_airport,no,50.835602,-0.297222
London Biggin Hill Airport,BQH,GB,GB-ENG,London,medium_airport,no,51.33079910279999,0.0324999988079
London Gatwick Airport,LGW,GB,GB-ENG,London,large_airport,yes,51.148744,-0.185739
London City Airport,LCY,GB,GB-ENG,London,medium_airport,yes,51.505299,0.055278
Farnborough Airport,FAB,GB,GB-ENG,"Farnborough, Hampshire",medium_airport,no,51.275799,-0.776333
Blackbushe Airport,BBS,GB,GB-ENG,"Camberley, Surrey",medium_airport,no,51.323898,-0.8475
London Heathrow Airport,LHR,GB,GB-ENG,London,large_airport,yes,51.470748,-0.459909
London Southend Airport,SEN,GB,GB-ENG,"Southend-on-Sea, Essex",medium_airport,yes,51.570562,0.693627
Lydd London Ashford Airport,LYX,GB,GB-ENG,"Romney Marsh, Kent",medium_airport,no,50.956246,0.939074
Carlisle Lake District Airport,CAX,GB,GB-ENG,"Carlisle, Cumbria",medium_airport,no,54.9375,-2.80917
Blackpool Airport,BLK,GB,GB-ENG,Blackpool,medium_airport,no,53.771702,-3.02861
Humberside Airport,HUY,GB,GB-ENG,"Grimsby, Lincolnshire",medium_airport,yes,53.576152,-0.34954
Barrow Walney Island Airport,BWF,GB,GB-ENG,Barrow-in-Furness,medium_airport,no,54.1286111,-3.2675
Leeds Bradford Airport,LBA,GB,GB-ENG,"Leeds, West Yorkshire",large_airport,yes,53.865898,-1.66057
Warton Aerodrome,WRT,GB,GB-ENG,Warton,medium_airport,no,53.745098,-2.88306
Hawarden Airport,CEG,GB,GB-WLS,Broughton,medium_airport,no,53.178101,-2.97778
Isle of Man Airport,IOM,IM,IM-U-A,Castletown,large_airport,yes,54.083081,-4.623871
Newcastle International Airport,NCL,GB,GB-ENG,"Newcastle upon Tyne, Tyne and Wear",large_airport,yes,55.037958,-1.689577
Teesside International Airport,MME,GB,GB-ENG,"Darlington, Durham",medium_airport,yes,54.509201,-1.42941
East Midlands Airport,EMA,GB,GB-ENG,Nottingham,large_airport,yes,52.8311,-1.32806
Anglesey Airport,VLY,GB,GB-WLS,Angelsey,medium_airport,no,53.2481,-4.53534
Kirkwall Airport,KOI,GB,GB-SCT,"Kirkwall, Orkney Islands",medium_airport,yes,58.957903,-2.905077
Sumburgh Airport,LSI,GB,GB-SCT,"Lerwick, Shetland",medium_airport,yes,59.878899,-1.29556
Wick John O'Groats Airport,WIC,GB,GB-SCT,Wick,medium_airport,yes,58.4589,-3.09306
Aberdeen International Airport,ABZ,GB,GB-SCT,Aberdeen,large_airport,yes,57.2019,-2.19778
Inverness Airport,INV,GB,GB-SCT,Inverness,medium_airport,yes,57.5425,-4.0475
Glasgow Airport,GLA,GB,GB-SCT,Glasgow,large_airport,yes,55.871899,-4.43306
Edinburgh Airport,EDI,GB,GB-SCT,Edinburgh,large_airport,yes,55.950145,-3.372288
Islay Airport,ILY,GB,GB-SCT,"Isle of Islay, Argyll and Bute",medium_airport,yes,55.682708,-6.257525
Glasgow Prestwick Airport,PIK,GB,GB-SCT,"Prestwick, South Ayrshire",large_airport,yes,55.501499,-4.577182
